,0,1
0,26031031021.0,0.18391166658844882
1,26115115003.0,0.20492832962549135
2,26041041018.0,-0.12673510492620355
3,26007007012.0,0.3187145665235567
4,26115115055.0,0.10281147190161827
5,26161161061.0,-0.190749605062697
6,26055055009.0,-0.08732495176968418
7,26059059011.0,0.13555084991509314
8,26091091006.0,-0.19970256218849736
9,26075075004.0,-0.20596795197822482
10,26115115042.0,0.10270918023027502
11,26099099208.0,-0.088675380009949
12,26131131001.0,-0.007944671019299717
13,26125125193.0,0.024259086464336978
14,26047047006.0,0.22837228320220554
15,26023023003.0,0.15267387927904685
16,26125125205.0,-0.4023282578273436
17,26125125482.0,-0.23998730588501643
18,26059059015.0,0.31314704877062455
19,26115115004.0,0.023104630806607837
20,26161161120.0,-0.03282218593187448
21,26125125438.0,-0.29408565245690366
22,26063063027.0,0.17345984139960427
23,26125125074.0,-0.15344559227512736
24,26109109017.0,0.25546383447857907
25,26075075039.0,0.007342311997787418
26,26151151003.0,0.2126175712944951
27,26023023013.0,0.21084662806598511
28,26059059002.0,0.39551843880671134
29,26103103029.0,-0.05621993129548968
30,26041041008.0,-0.12636469598272881
31,26045045007.0,-0.03475150110110331
32,26091091034.0,0.0788926136264341
33,26161161122.0,-0.036539456816669424
34,26161161080.0,-0.11254575231891098
35,26029029018.0,-0.16933927286184375
36,26075075049.0,0.19437905311289858
37,26101101009.0,0.15740189101083774
38,26097097009.0,0.003181310507999961
39,26013013007.0,0.12261023410067005
40,26101101003.0,0.17348815124436323
41,26119119006.0,0.15868025678323783
42,26119119001.0,0.24037545790295023
43,26043043013.0,0.14569559293764414
44,26125125210.0,-0.3835788703188284
45,26125125086.0,-0.12996163394692603
46,26075075052.0,0.0055047384786441455
47,26091091031.0,0.047817987915352154
48,26161161073.0,-0.2545752042161259
49,26053053011.0,0.1705506221063595
50,26059059005.0,0.24475552951200488
51,26009009013.0,-0.1264649052769148
52,26135135007.0,0.10882850711679759
53,26029029014.0,0.09172416240063787
54,26163163039.0,-0.35112006261976614
55,26163163796.0,-0.25124555191224746
56,26163163065.0,-0.3108170487623716
57,26161161106.0,-0.17522435314829776
58,26001001012.0,0.09174324775017237
59,26091091016.0,0.27332630144667003
60,26091091038.0,-0.07918319943377339
61,26115115036.0,0.014870135865755106
62,26019019010.0,0.0990167933045153
63,26163163820.0,-0.2100843405236112
64,26115115001.0,0.10143463742600563
65,26047047011.0,-0.07675360533198561
66,26061061019.0,-0.05985707510070718
67,26075075008.0,0.12719480429576924
68,26059059026.0,0.30285118144627704
69,26075075046.0,0.2568641559608203
70,26095095002.0,0.117759601909202
71,26059059016.0,0.292682780095886
72,26033033002.0,0.10630217047103489
73,26135135001.0,0.06294081900595885
74,26125125180.0,-0.1532045241234092
75,26055055032.0,-0.4652175774437906
76,26153153006.0,0.012484456678824089
77,26033033004.0,0.2223459192223899
78,26163163816.0,-0.10197454880012986
79,26163163802.0,-0.3192758538109999
80,26125125062.0,-0.11376179808421111
81,26161161074.0,0.01632512664581838
82,26023023015.0,0.22254973440292394
83,26125125470.0,-0.19270324290467583
84,26055055025.0,0.13552159416021667
85,26029029006.0,-0.28111592199910157
86,26055055030.0,-0.4661341761928109
87,26125125506.0,0.006192052961192558
88,26075075061.0,-0.07710629073619674
89,26029029001.0,-0.10758350587263457
90,26125125441.0,-0.29608312695356653
91,26125125411.0,-0.20063262504364165
92,26007007011.0,0.31799635882037397
93,26039039002.0,0.07381796562983066
94,26117117012.0,0.0874527381526028
95,26013013002.0,0.09047036383658658
96,26007007004.0,-0.06863861445595368
97,26109109006.0,0.06810270265628209
98,26125125091.0,-0.38679945874817856
99,26115115019.0,0.11594249732637765
100,26115115008.0,-0.13845235781983123
101,26105105008.0,0.08475521626832584
102,26041041012.0,0.353744232381402
103,26001001004.0,0.11180814947802346
104,26053053008.0,0.062282627775256255
105,26103103032.0,0.14530462090952462
106,26055055012.0,-0.03045089160328174
107,26055055018.0,0.1595951641429654
108,26125125443.0,-0.23142728504963933
109,26131131005.0,0.025573129679498905
110,26045045030.0,0.014872169675841342
111,26045045009.0,0.1929041857665126
112,26079079005.0,0.19167733485339017
113,26153153005.0,0.2155981962502582
114,26161161057.0,0.04442972127392132
115,26163163800.0,-0.3987977594025225
116,26075075015.0,0.11667563561326157
117,26019019003.0,-0.05511466473982554
118,26059059003.0,0.313902150199337
119,26083083002.0,-0.27049722101321566
120,26075075050.0,0.1384062142760464
121,26029029005.0,-0.16247954610717846
122,26059059020.0,0.3795140329085703
123,26075075060.0,-0.1240190390806231
124,26075075018.0,-0.5497465293324459
125,26029029012.0,-0.029254776630467428
126,26041041002.0,0.19845452550733375
127,26009009003.0,0.36110502116977233
128,26043043012.0,0.06569764600921127
129,26045045035.0,-0.3821464951268917
130,26103103014.0,-0.2940835570996626
131,26043043003.0,0.14504452175371665
132,26125125010.0,-0.4256761741846546
133,26125125075.0,-0.09376598903622725
134,26019019006.0,-0.09782203831043597
135,26019019007.0,0.10816364524349507
136,26153153002.0,0.1832398631210712
137,26091091012.0,0.13104890773888184
138,26045045012.0,-0.5000676749809755
139,26125125458.0,-0.2455143252909162
140,26125125462.0,-0.22538548858390714
141,26115115024.0,0.1696390318233853
142,26061061008.0,0.10899841128200005
143,26125125508.0,-0.026546990648347535
144,26105105016.0,0.1742759746971511
145,26101101013.0,-0.1721168162648931
146,26131131009.0,-0.03724340091464409
147,26125125224.0,-0.2947183011647744
148,26163163794.0,-0.31431160835142424
149,26125125141.0,-0.07303202368814471
150,26055055028.0,-0.11918403555334788
151,26125125012.0,-0.4869024038247988
152,26075075014.0,0.15710894945709622
153,26001001003.0,0.12082197180334417
154,26075075040.0,0.018329068378028664
155,26097097014.0,0.24337936682622102
156,26125125202.0,-0.22459751574524878
157,26061061002.0,0.047069711870177014
158,26163163038.0,-0.4629157579896892
159,26163163046.0,-0.2602928498892805
160,26125125221.0,-0.25563693415284383
161,26089089011.0,-0.0626520616839905
162,26151151001.0,0.24047540127848202
163,26061061015.0,0.1377672614364963
164,26101101012.0,0.22088068134267075
165,26103103024.0,-0.08257419795436018
166,26125125073.0,-0.21742164658155233
167,26161161116.0,-0.06329193200680938
168,26131131012.0,-0.09754467976115755
169,26045045017.0,-0.595827301475473
170,26061061017.0,-0.4625325037129289
171,26125125174.0,-0.16003585215254057
172,26101101002.0,0.140168276085347
173,26045045047.0,0.32569654248578706
174,26125125199.0,-0.37431452278951904
175,26141141004.0,0.12867026096790332
176,26055055026.0,0.16883624442584227
177,26029029011.0,-0.033929666382054406
178,26163163047.0,-0.37099678838329136
179,26013013003.0,0.15774781437550797
180,26031031005.0,0.09479255997176009
181,26125125427.0,-0.26261835255786675
182,26007007006.0,0.3227532667299221
183,26019019012.0,0.06797095015355988
184,26045045008.0,-0.01605271058686938
185,26009009008.0,0.14875413299083215
186,26055055034.0,-0.20418152283483415
187,26125125513.0,-0.14208374984470598
188,26115115028.0,0.23180807933552477
189,26059059012.0,0.18320992240698794
190,26153153007.0,-0.04759052208747676
191,26061061009.0,0.12612465088956495
192,26161161096.0,0.090272273403471
193,26115115010.0,-0.11586898649431517
194,26125125027.0,-0.4101994759645801
195,26061061028.0,0.036942454387885675
196,26115115063.0,0.18333624492515582
197,26125125437.0,-0.31333713187236667
198,26097097007.0,0.4224307288279752
199,26109109009.0,0.2284021686707184
200,26079079011.0,0.3519222863736388
201,26163163058.0,-0.5133389279944218
202,26061061020.0,-0.010387193907228047
203,26097097013.0,-0.09868495021729017
204,26109109012.0,-0.20811104664067842
205,26013013008.0,0.02429077000347286
206,26125125469.0,-0.06816768392098041
207,26163163070.0,-0.4625247068826272
208,26023023019.0,0.061170808640625136
209,26115115009.0,-0.01544664079588577
210,26071071004.0,0.12557515833769042
211,26091091021.0,0.2995358198132754
212,26119119005.0,0.24004822889124477
213,26131131006.0,0.03129721863583951
214,26125125500.0,-0.08487127837389322
215,26163163031.0,-0.10890317894685345
216,26115115006.0,0.07648769225833225
217,26045045044.0,0.015032284095662676
218,26061061004.0,-0.25839973857062803
219,26061061010.0,0.07932738658372478
220,26053053006.0,-0.060403851339749834
221,26047047019.0,0.07630493497317398
222,26055055027.0,-0.056446047791936335
223,26151151012.0,0.27246386233905767
224,26091091043.0,0.2957020478789142
225,26091091029.0,0.16047666653620468
226,26029029015.0,-0.02409067200162305
227,26125125088.0,-0.21347060427349623
228,26103103017.0,-0.4931585612547386
229,26097097003.0,-0.06919782888346164
230,26119119007.0,0.19319797207306943
231,26097097002.0,0.2657712281852833
232,26075075058.0,-0.1975480291267063
233,26055055014.0,-0.183861249576918
234,26055055019.0,-0.09623268144885591
235,26125125452.0,-0.36787534674917965
236,26125125179.0,-0.24430081430822348
237,26163163055.0,-0.42504812831419114
238,26125125145.0,0.01631097568576704
239,26115115040.0,0.05339795956071179
240,26103103009.0,-0.06625172783192021
241,26055055010.0,-0.07889510754974992
242,26125125206.0,-0.5787943709542179
243,26031031022.0,0.19521757665021025
244,26075075019.0,-0.10761561901109723
245,26075075030.0,-0.30599762459169694
246,26125125093.0,-0.46576742959647666
247,26125125423.0,-0.24603452178551613
248,26055055006.0,-0.0016403476491638693
249,26103103030.0,0.10363916656562487
250,26125125476.0,-0.12372837412561372
251,26007007010.0,0.13997732389360543
252,26047047010.0,-0.0008808265525820128
253,26023023005.0,0.3120495785774982
254,26045045014.0,-0.34180814488389216
255,26125125301.0,-0.16934787233817317
256,26039039009.0,0.11214324321953371
257,26045045048.0,0.25593287130383946
258,26125125222.0,-0.37399618400391194
259,26163163060.0,-0.5664645736656833
260,26163163818.0,-0.25847546732311905
261,26059059018.0,0.3268850885895943
262,26103103036.0,0.004396185917986116
263,26153153008.0,-0.002382347737068511
264,26019019005.0,-0.08704071752761607
265,26061061023.0,-0.19435238494867546
266,26163163036.0,-0.2842518605445953
267,26047047004.0,0.041863503611106814
268,26125125021.0,-0.23617156445475462
269,26125125446.0,-0.5818344563434972
270,26045045020.0,-0.3324155538071553
271,26045045034.0,-0.06606918395176631
272,26091091009.0,-0.03144928305680889
273,26091091037.0,0.28941297461247734
274,26055055016.0,-0.1428273337323021
275,26103103019.0,-0.30295351100827556
276,26161161099.0,-0.3665342336953416
277,26045045049.0,0.1263891078351262
278,26105105006.0,0.22160751703558534
279,26075075057.0,-0.05696098113648018
280,26019019011.0,-0.01100410192063333
281,26023023021.0,0.249070770350354
282,26007007014.0,0.22186390831514569
283,26047047009.0,-0.4317776960878391
284,26045045003.0,0.22366606758936727
285,26125125440.0,-0.262388908303676
286,26125125425.0,-0.2775571356901363
287,26061061013.0,-0.118079925163829
288,26023023004.0,-0.187719612251624
289,26023023011.0,-0.01994792682397307
290,26059059017.0,0.2901093232333224
291,26023023009.0,-0.003917385762309811
292,26075075043.0,0.1510179898110477
293,26115115032.0,-0.07733308978749039
294,26079079004.0,0.18665215480196645
295,26163163067.0,-0.3835897132625407
296,26109109008.0,0.09672103180644294
297,26089089006.0,-0.15117434334153107
298,26059059007.0,-0.11485434024338984
299,26001001007.0,0.0826981715101165
300,26079079009.0,-0.03257145394926768
301,26029029009.0,0.02157884158467542
302,26029029002.0,-0.15620668475094424
303,26055055029.0,-0.31155611658670684
304,26075075034.0,0.09761517861614685
305,26075075021.0,-0.4530278274953502
306,26161161065.0,-0.044164114582460584
307,26055055001.0,-0.013127326382334048
308,26047047020.0,-0.029593329009582444
309,26089089009.0,-0.15577865051160866
310,26115115057.0,0.047449094527066145
311,26103103034.0,0.08264327708735962
312,26163163049.0,-0.1479968823125252
313,26153153011.0,0.21638437211785508
314,26125125478.0,-0.2567263489888247
315,26031031003.0,0.09557938319699182
316,26125125025.0,-0.4317173202835248
317,26045045050.0,0.010649894310088327
318,26115115044.0,0.24952944827965154
319,26101101007.0,-0.2019992970511151
320,26071071003.0,-0.09506741925800255
321,26001001011.0,0.30035345659203516
322,26061061029.0,-0.0025382623251068966
323,26043043010.0,-0.08067139356629922
324,26115115018.0,0.0623295442869139
325,26023023008.0,-0.08480830547555596
