VTD_ID,total_pop,pop_density,prop_white,prop_Black,prop_Hispanic,prop_AIA,prop_Asian,prop_married,prop_nonfamily,prop_family_nonmarried,prop_hs_diploma,prop_some_college,prop_bachelors,prop_higher,prop_under_hs,prop_under_30k,prop_30_to_50k,prop_50_to_100k,prop_more_than_100k
26001001011,594.6341573736711,1.8148131360688812e-05,0.9351964940201686,0.0009646995760812881,0.02886352725794825,0.027394674385367704,0.005651205608271549,0.528400673068994,0.3728636570100173,0.09873566992098876,0.0,0.13721408087636888,0.07606921076731439,0.025212819578172296,0.7615038887781443,0.3780076133571331,0.24374874320958642,0.28583377939515026,0.09240986403813009
26001001012,529.0201770125926,3.201069107289127e-06,0.9317288711149915,0.0,0.04698403235353821,0.013774642136955268,0.007512454394515013,0.46720544949031134,0.41484789975031233,0.11794665075937638,0.0,0.1336953037463872,0.07622666487087597,0.026910065274115224,0.7631679661086217,0.39442402131453297,0.3183075577871512,0.2320670509869311,0.05520136991138465
26001ZZZZZZ,469.4322800634072,1.1233700041946536e-06,0.9532635869731532,0.008664904668089763,0.014578086023323254,0.012183079920342725,0.0049234206500017585,0.4962491535581844,0.3957410557593692,0.10800979068244648,0.0,0.1994108753107612,0.11843389789975713,0.07035386405806819,0.6118013627314135,0.3451368796160175,0.2414177257002742,0.3349536839397781,0.07849171074393027
26003003001,1637.2942984927074,1.3851872280611948e-05,0.7753570193594526,0.14308924857369834,0.013708210715493618,0.066057617780179,0.0012117089019368858,0.5614133410167548,0.33065600874944173,0.1079306502338035,0.0,0.15495921432004275,0.13082436906649528,0.06254874198707767,0.6516676746263842,0.33595787305096464,0.1525818181198987,0.3880424116748875,0.12341789715424911
26003003002,673.1371528107978,1.4754253137246802e-06,0.936105476673428,0.0,0.0,0.060851926977687626,0.0030425963488843817,0.6675461741424802,0.2744063324538259,0.05804749340369392,0.0,0.11003627569528415,0.13663845223700122,0.04353083434099153,0.7097944377267231,0.395778364116095,0.21899736147757257,0.2928759894459103,0.09234828496042216
26003003003,833.3793282703583,1.9500875270795135e-05,0.8871439603441174,0.006464623499905225,0.009968742899136336,0.09503739679257568,0.0013852764642654054,0.4651347022477506,0.4199704395525595,0.11489485819968992,0.0,0.16380394966606618,0.14263797338422302,0.08827913033744712,0.6052789466122637,0.39169923194496437,0.12771744976430338,0.37788238448200867,0.10270093380872362
26003003004,524.4203212117103,5.360770451277461e-06,0.962607861936721,0.0,0.01725790987535954,0.01821668264621285,0.0019175455417066154,0.6796875,0.25260416666666663,0.06770833333333337,0.0,0.11446540880503144,0.11069182389937106,0.03018867924528302,0.7446540880503145,0.22135416666666663,0.2265625,0.421875,0.13020833333333331
26003003005,675.2800082701209,1.5358589668451394e-05,0.6658124551353456,0.3005076700982908,0.01979536750753991,0.013562560614729642,0.00032194664409397156,0.6007425326221973,0.3296236470352547,0.06963382034254795,0.0,0.09794260701038857,0.08358181441081933,0.030121101323832535,0.7883544772549596,0.31955400413661644,0.22078603897235588,0.3352280845853384,0.12443187230568924
26003003006,834.6773888815653,0.00021074141185545243,0.9158771506558849,0.00028977310044387935,0.012789226974833343,0.0699754213865042,0.001068427882333712,0.3719320574795105,0.5449312020997014,0.08313674042078811,0.0,0.09824045622538093,0.09453486927940707,0.08186708338702457,0.7253575911081875,0.44809519359252103,0.162677168150593,0.31380131482743195,0.07542632342945407
26003003007,2394.757238857722,1.0136736462801337e-05,0.8078590632527811,0.09606948430229305,0.027277791903374572,0.05829283598882401,0.01050082455272725,0.5530266005950462,0.32624911641848425,0.12072428298646959,0.0,0.11370507310243115,0.08744243730335118,0.044292110805843395,0.7545603787883742,0.39958688686618893,0.20737299140587123,0.2681274828806888,0.12491263884725089
26003003009,963.7571445721688,5.203139136219739e-06,0.8524355300859598,0.014326647564469913,0.002148997134670487,0.11604584527220631,0.0,0.6148409893992933,0.33038869257950526,0.054770318021201414,0.0,0.17488372093023255,0.15348837209302327,0.07813953488372093,0.5934883720930233,0.24204946996466434,0.17137809187279154,0.45759717314487636,0.12897526501766785
26003003010,657.2969097289588,1.163447104239438e-05,0.9006695002151993,0.008054373218739915,0.008763750889786225,0.07321577325137829,0.0008395105452194708,0.6417021702172285,0.2981682354411475,0.06012959434162396,0.0,0.1485842386816026,0.13485946605557497,0.057267010771222496,0.6592892844916,0.23347691488313504,0.1942369681840102,0.4428000816257582,0.12948603530709643
26003ZZZZZZ,0.00020890389016348904,9.460455470697519e-08,0.936105476673428,0.0,0.0,0.060851926977687626,0.0030425963488843813,0.6675461741424802,0.27440633245382584,0.05804749340369397,0.0,0.11003627569528417,0.1366384522370012,0.04353083434099154,0.709794437726723,0.39577836411609496,0.21899736147757254,0.29287598944591026,0.09234828496042216
26005005001,2789.9032129164552,0.0007888053652261262,0.8187575978175569,0.0743312417878781,0.08492389886736294,0.010759729903066426,0.00932539652731511,0.5652779663736174,0.2676038889404667,0.1671181446859159,0.0,0.1739465584345809,0.12037624514313579,0.08689352702551045,0.6187836693967728,0.2660295577636842,0.2169701878577938,0.32271293622650726,0.19428731815201475
26005005002,1358.148033969572,0.0018378180564692689,0.8095711733917316,0.08965198524745027,0.059219644540739226,0.005874212011675073,0.030503196691054852,0.3700611111608181,0.39259173001743575,0.23734715882174617,4.115648211425401e-05,0.11644054537149555,0.07841068499510377,0.06405520198895578,0.7410524111623308,0.32942915994209676,0.27767032433853744,0.26786579009868683,0.12503472562067885
26005005003,3890.0411320914,0.00020846214816374088,0.891260611358952,0.03222093797948747,0.05095697951591703,0.016236979645417017,0.007978449264843243,0.454192021806928,0.34397982253191617,0.20182815566115586,0.004245334297130389,0.15403006469229524,0.13687129076219198,0.0654994504572834,0.6393538597910989,0.22078738414520924,0.1879997664890047,0.4153345319393188,0.17587831742646717
26005005004,1143.2583562037246,0.00013063136246996957,0.9534612824675964,0.014557744465597471,0.012488882159182242,0.005461028827072375,0.004987959038974082,0.5668422536631499,0.30826735198754396,0.12489039434930616,0.0,0.18452952187627136,0.06437427236630529,0.021093029800717863,0.7300031759567055,0.24824718851692323,0.20571183992022157,0.438934261722977,0.10710670983987829
26005005005,3094.2531001587813,4.984551461014267e-05,0.8347457825547088,0.01809806845156315,0.07973331863496029,0.006775531158143358,0.0141774503428969,0.5945542949412707,0.29416624158254706,0.11127946347618228,0.0,0.08901719779426667,0.15972953923333993,0.1262330577736425,0.6250202051987509,0.22773755848653787,0.21184753167452272,0.34302254672434646,0.21739236311459292
26005005006,2192.7621671944044,3.481041870394188e-05,0.9213630489606665,0.03966824523452723,0.016838893282937622,0.009205941033567247,0.00501650391664422,0.5709605793407587,0.3676866132324287,0.061352807426812594,0.0,0.1303881905971292,0.10193569585378769,0.054516603741475184,0.713159509807608,0.27485816414095404,0.2628616296572405,0.31083904041471355,0.1514411657870919
26005005007,2861.6895299418684,3.2032692572226674e-05,0.6423153595416334,0.0017380809322863153,0.33272746137559694,0.008041246685439454,0.011056714192479248,0.5240277144908926,0.32760341826437017,0.14836886724473725,0.002565447277499763,0.10015356018786374,0.07463809122723432,0.039037774320800696,0.7836051269866016,0.2872874018424314,0.2037962056533118,0.3985325167329942,0.11038387577126257
26005005008,3617.1002290759825,0.00014637326877855187,0.952241582219638,0.004095462215407079,0.031784942882750446,0.0018119002396582995,0.01006611244254611,0.7014512941096005,0.1981651310831795,0.10038357480721999,0.0,0.14683533802750365,0.1366979171411583,0.05433758115734657,0.6621291636739915,0.10390797900315779,0.1699753923057158,0.36742936350175215,0.35868726518937427
26005005009,1630.3769185512137,0.00026850065455941244,0.9331977942376282,0.0012311031849027675,0.06329783915396171,0.00034671720791377037,0.0019263764631128734,0.7037724637292007,0.23152801077487017,0.06469952549592917,0.0,0.10529191009477272,0.1476821589254855,0.0530142476113514,0.6940116833683904,0.1466113410840715,0.1986384714587519,0.37111807957171916,0.28363210788545734
26005005010,2474.472524095626,0.00029942250015870957,0.9436911270616232,0.0016891550526483153,0.009628183800095398,0.0007601197736917419,0.0042228876316207885,0.6614772284054088,0.14336781727025044,0.19515495432434077,0.0,0.0978677715418734,0.0816682900281912,0.018610957081835633,0.8018529813480997,0.15879060459315886,0.19012475454265929,0.3571277497303071,0.2939568911338748
26005005011,555.0426524195958,0.0009738759592065491,0.9079407646911531,0.0023921325761216638,0.07376753657079406,0.011092656429961396,0.0034029222764385358,0.4846205964451433,0.40961804201235374,0.10576136154250293,0.0,0.13471274864171073,0.3150911684083676,0.22018818004125992,0.33000790290866167,0.22082188206130043,0.10326328520150961,0.21982899080103482,0.456085841936155
26005005012,140.35004078382417,0.0016332266037636122,0.6389940466662855,0.0017850690067954327,0.3314215731067535,0.01742859394739873,0.011144275628869691,0.5603846773749741,0.2673826645250806,0.1722326580999453,0.0020434887914394535,0.12369893914585857,0.09446172049040698,0.052971101365502454,0.7268247502067925,0.22934558237722524,0.20506473519964263,0.4434451583294944,0.12214452409363769
26005005013,3148.9638254820957,0.0001275994181803626,0.8482944223073134,0.009120953874104578,0.11499954984290493,0.005906289944136321,0.01969040548054548,0.5853082732102923,0.2605327197271681,0.15415900706253954,0.00029095912780780175,0.12290675035619646,0.11834457224429175,0.04357224316673674,0.7148854751049672,0.19262829341863041,0.2032484322827423,0.4130119103406379,0.19111136395798925
26005005014,2507.8795456024263,4.771990062368646e-05,0.8016770672887226,0.0,0.1815087828888851,0.008373607711706527,0.002801951204357774,0.555019666992807,0.36029783650240693,0.08468249650478604,0.0034923074368069843,0.13079093732193706,0.26450559518181194,0.10635028638503323,0.49486087367441084,0.25312396075101823,0.1333615752343729,0.3234646606447834,0.2900498033698255
26005005015,4111.750414130786,0.00020343016232555132,0.953589644883639,0.00115590902563164,0.015615799151573654,0.02203883316943128,0.004983877606752616,0.6481858995921063,0.2281889872041305,0.12362511320376324,0.0,0.1838132684503438,0.1936114563070848,0.10211639582109214,0.5204588794214794,0.19749476876155195,0.17621269240991125,0.36791719186744704,0.2583753469610899
26005005016,2642.8126293247155,0.00011495179008606587,0.9599125777324751,4.397948633737605e-06,0.0321022559355069,0.007964642571727182,0.0,0.5269924754011241,0.3273385267496836,0.14566899784919224,0.0,0.15391912268790653,0.19251720190653887,0.08988599088903801,0.5636776845165166,0.2486087531564325,0.0953433694385561,0.418271433090636,0.23777644431437547
26005005017,3636.358341577239,0.00010732862704932177,0.8976852655361822,0.0025382557581340444,0.0684887214531803,0.009373801659518963,0.012077550006215264,0.7444792861566668,0.1691067785685863,0.08641393527474689,0.00028436912801821335,0.11458011556593026,0.1437145440654698,0.06931339046511016,0.6721075807754715,0.16663215270485318,0.13255841600319065,0.36157391308084896,0.3392355182111072
26005005018,1469.9316053293337,0.0021342575373892152,0.8012089287150977,0.06548695100649496,0.1292282014758817,7.063528866702768e-10,0.0026815255558596727,0.4432698599851671,0.37230443579781175,0.18442570421702115,0.0,0.15066219477209442,0.16952984355662948,0.10905206983178138,0.5707558918394947,0.3823685653505642,0.15445226064893663,0.2424250548983236,0.2207541191021755
26005005019,1972.528663196179,0.00045959617612265124,0.5561480515432888,0.033273989067728535,0.3734507045555945,0.03321026203277622,0.006017723698993228,0.4510177942517318,0.37872742714812496,0.17025477860014332,0.0,0.1964633585882384,0.12953684625383963,0.042244554799450176,0.6317552403584717,0.2663717537055839,0.23089694727172969,0.39606787295821916,0.10666342606446727
26005005020,1359.8369233179133,0.002139711106638294,0.8910852713178293,0.018992248062015504,0.08062015503875969,0.0,0.009302325581395349,0.5271844660194175,0.3271844660194175,0.14563106796116504,0.0,0.1389850057670127,0.2520184544405998,0.11937716262975778,0.48961937716262977,0.3155339805825243,0.20291262135922328,0.35631067961165047,0.12524271844660195
26005005021,1926.522384276227,0.0021711177652561785,0.7577894214338928,0.03467782617987126,0.2021049479990563,0.0010655473856154827,0.00442969670951443,0.36684561869401505,0.4655422156426524,0.1676121656633326,0.0017869687461169149,0.12255472854114358,0.15497867452682806,0.10615817597994939,0.614521452205962,0.3043688745254989,0.2520795032544221,0.2913641729979234,0.15218744922215574
26005005022,2222.4119672120146,4.5142418322069634e-05,0.9757272971591618,0.008623300018904875,0.003397057905051344,0.009145931873195451,0.001799847152694492,0.6922893475620318,0.2189705175960069,0.08874013484196136,0.0,0.17504369667398129,0.08941567170252412,0.027936881982309477,0.7076037496411852,0.1642508354835778,0.2440808328493199,0.40226317539355116,0.18940515627355117
26005005023,1003.9277333058606,0.0006713039842563216,0.9105374389229791,0.0051863277551024494,0.04210645560008871,0.006075929082008503,0.034541058785895765,0.738286155290776,0.18148819429911037,0.08022565041011362,0.0,0.11562569078572928,0.31805363972403666,0.19778596121023173,0.36853470828000234,0.10185521931500419,0.13556434017026514,0.3987537839609321,0.3638266565537987
26005005024,3183.398484790889,0.0002556671546628345,0.8793156684567742,0.0032602774265781047,0.07167969525257199,0.01426457006819398,0.02852965666693465,0.6487471467960901,0.253241926512071,0.09801092669183886,0.0,0.11477208849021227,0.24869227326853086,0.16106801964131714,0.4754676185999398,0.16060258999609647,0.13514405692562462,0.43449154823503683,0.26976180484324197
26005005025,1503.1621662464074,0.00016564973541665536,0.8757857418737495,0.003428246807014648,0.05373124031961336,0.021508463076098022,0.04554630792352447,0.6833669116549483,0.21760810164819447,0.09902498669685719,0.0,0.13903759618994987,0.2576332253341944,0.1602721067150262,0.4430570717608294,0.08367693488411594,0.12715110836563076,0.34804043915283417,0.4411315175974191
26005005026,3940.2366118397185,4.685241134635166e-05,0.6077476446178048,0.06421364946725976,0.32335000737886854,0.002236808662501161,0.0,0.5170614467987134,0.22791949550615806,0.25501905769512856,0.0,0.17140881238744318,0.04255774469017395,0.023546253751717955,0.7624871891706649,0.3971385634937992,0.22721501695291552,0.2876485225876523,0.08799789696563298
26005005027,3980.4787903985366,0.0001616878909849189,0.953566069719104,0.00613043389243297,0.02024428356085938,0.0045198085015330375,0.013288117514952581,0.6713856555990821,0.23353886866966855,0.0950754757312493,0.0,0.16250144499240107,0.18593104824443396,0.05935087958607748,0.5922166271770876,0.14593832399236745,0.14325078487994444,0.4650615588356294,0.24574933229205875
26005005028,1938.979631098777,0.00016374021791360136,0.8711106642824377,0.0013389605866003242,0.047020852897098765,0.0,0.07999393799922315,0.7830545627180285,0.18736209335222012,0.029583343929751343,0.0,0.1463303443584227,0.24236273571282455,0.08009514951519214,0.5312117704135606,0.11051348345772816,0.18559744661562283,0.3018875193822843,0.4020015505443646
26005005029,4200.988760426682,5.390904191074184e-05,0.8213603874652154,0.0019704653579301935,0.1657420211010597,0.011464525718866579,0.0016121989292156127,0.6208070768024575,0.22760539678650352,0.15158752641103898,0.0008429161814111431,0.11087559378186343,0.16809651557806296,0.06540431895413804,0.6547806555045245,0.20377227166746578,0.1617093345218854,0.42958544271703053,0.2049329510936183
26005005030,2629.2438949933603,3.8425953079569854e-05,0.9521133926628845,0.01162689005026924,0.028889686214605127,0.006502968593153823,0.0008670624790871763,0.5619486463696283,0.3221746131255725,0.11587674050479924,0.0,0.15136521056779892,0.12239575410135597,0.057315913073938095,0.668923122256907,0.25509310910505667,0.19809189714711925,0.34460023459096256,0.20221475915686166
26005005031,2810.5885849384226,4.1988740638599656e-05,0.9636887036956892,0.004922629381999568,0.015103719974194926,0.017318080813998635,0.0,0.640696700762636,0.24469139955510275,0.11461189968226129,0.0,0.1457269761273244,0.08647637372947384,0.037744687241377674,0.7300519629018241,0.1971975256978144,0.22367580496860154,0.38341182132600315,0.19571484800758093
26005005032,2232.8008363390395,0.0013315948622045198,0.9739574307335641,0.0007420914224474525,0.0032739820168109584,0.017097486123945918,0.0037764705946152304,0.45002761256453233,0.3529324556935085,0.1970399317419591,0.0,0.18935327270984686,0.050365038877188205,0.05588175482306161,0.7043999335899034,0.35297973040695463,0.2026449941564584,0.26008185115579335,0.18429342428079365
26005005033,3617.0853934753595,6.592724130910802e-05,0.9349543677684221,0.0,0.019076132436481836,0.06019884648014231,0.0,0.5730341142745936,0.2993479528731338,0.12761793285227258,0.0,0.1435106657592345,0.09667868469313053,0.1192801089566349,0.6405305405910001,0.27288607187947517,0.21066387266309192,0.32989856317337557,0.18655149228405749
26005005034,3900.772513036934,0.00028875006225980305,0.9146144171038079,0.009522112229863038,0.020589071269176595,0.03476619267645567,0.01516284336901613,0.5051146325738853,0.2551039038676172,0.23978146355849744,0.0,0.14081468623133037,0.11493015837849302,0.07154723382897794,0.6727079215611986,0.2148278044360005,0.2265388704368787,0.3609881482020694,0.19764517692505149
26005005035,2914.719931227842,7.405646051656417e-05,0.9775811453038777,3.6300147968740277e-06,0.015631705615933356,0.001372344545746795,0.005406939502382187,0.772367111279813,0.17105680686464522,0.05657608185554183,0.0036916021296634492,0.16803025768549845,0.12589997611417525,0.05493305725594057,0.6474451068147222,0.0827845503316663,0.2618086476150182,0.4203846892859764,0.2350221127673391
26005005036,3047.7782136931633,0.0015663033806225734,0.9725257417207658,0.0034238159401176484,0.010607087730025853,0.005511589438184323,0.0003046907569837155,0.5560590267633072,0.33201319119676875,0.11192778203992404,0.0,0.17794839570258494,0.13777044096808497,0.10334498195127188,0.5809361813780582,0.28423928643169577,0.15605918303762106,0.3913086319932544,0.16839289853742878
26005005037,2719.9279186919534,0.00011571036248037902,0.955153260786184,0.0,0.02013054190941172,0.004174721411800167,0.019633927759604188,0.7488259201802178,0.1737811146696803,0.07739296515010194,0.00011680365660482947,0.13577696648398996,0.11630283014174646,0.03630147504459262,0.7115019246730662,0.10391038452157868,0.2220824370751036,0.41815313124563713,0.2558540471576807
26005005038,2091.082411104123,0.00016387070383345562,0.9159309236287262,1.316740266155938e-10,0.06061098324754096,0.016568002530799614,0.003288350780650381,0.6897810066607207,0.21809313276760917,0.0921258605716701,0.0,0.18007985513338753,0.1263412909611482,0.06510513769265058,0.6284737162128137,0.13568491419010453,0.2537669471585308,0.35978633400278726,0.2507618046485774
26005005039,352.5839359851429,0.0007955441432106066,0.9531606363009403,0.0,0.029956776304434333,0.013499506253245074,6.860478429080741e-05,0.5483779514852641,0.3449377635991477,0.10668428491558818,0.0,0.10749182038961369,0.29599984415546615,0.3287027142123552,0.2678056212425649,0.15054379960856007,0.13006845233580247,0.29750829386977556,0.42187945418586187
26005005040,4101.373411595265,8.078662417403479e-05,0.9062781287956678,0.0008953743103780822,0.0635137468839059,0.01440575816312439,0.005872921490332263,0.6109782559511852,0.3006622232276098,0.08835952082120502,0.0,0.10107294705661207,0.2746709304833663,0.21359888623868875,0.4106572362213329,0.1982472237281494,0.15205943779708936,0.2745268804346363,0.37516645804012494
26005005041,5.868632123045615,0.00814111174065636,0.9501779359430604,0.0,0.014234875444839857,0.0059311981020166065,0.01779359430604982,0.5063938618925831,0.3682864450127877,0.12531969309462926,0.0,0.04148148148148149,0.3051851851851852,0.20296296296296296,0.45037037037037037,0.1432225063938619,0.23017902813299232,0.29923273657289,0.3273657289002557
26005005042,2941.649264818846,5.991821785986441e-05,0.9165385778299445,0.018315686303074,0.02860257126002635,0.011421300410873693,0.024753517987199932,0.601033988568435,0.2926151721731663,0.10635083925839867,0.0,0.09745618500376792,0.1010682015148269,0.018398942908542958,0.7830766705728622,0.23324466462865,0.21966428698400933,0.3611995839251801,0.18589146446216065
26005005043,2087.611633673685,3.630331483405808e-05,0.9471959781133271,0.0034813501937462905,0.021552044423536938,0.00780485166541249,0.008672057406013877,0.6209333695144258,0.2209022316255144,0.1581643988600598,7.050723150282042e-06,0.11785768992736581,0.1709869301187945,0.06774376423106944,0.64340456499962,0.20092699042160622,0.18488149379299107,0.4118259668868988,0.2023655488985038
26005005044,2201.7561050066397,3.712671814896262e-05,0.9545388202719923,0.005645525537231601,0.00864853688774861,0.029477429121024763,0.0007813223573539469,0.6462489783373787,0.22752360272684377,0.12622741893577752,0.0,0.1859663109677657,0.1117463994159038,0.03106864680236885,0.6712186428139616,0.18103783036647708,0.19953076113964782,0.39840999827301055,0.2210214102208645
26005005045,2079.1557673277935,0.0008429520117687076,0.9341700042417125,0.011488905150048379,0.029911157352643564,0.01945676449946207,7.331119937730625e-05,0.46943980516442685,0.3603673691462824,0.17019282568929073,0.0,0.15018362632018403,0.14432832420200162,0.05107672556951629,0.6544113239082981,0.33022815368052894,0.1765902758466838,0.390743002671516,0.10243856780127131
26005005046,5018.424486515388,8.956137309737344e-05,0.8923185955145597,0.019949242147538772,0.027710273328679647,0.025616670261883853,0.017903541836113413,0.5515474514720812,0.2626641053402613,0.18578844318765753,0.0,0.15639855649082257,0.13479683532400383,0.04269399370373708,0.6661106144814365,0.2348614569569217,0.20148658817138912,0.3416865826845265,0.22196537218716256
26005ZZZZZZ,3.06532875282827e-05,3.846257494979749e-07,0.7537993920972644,0.0,0.22492401215805471,0.016210739614994935,0.0,0.6123456790123457,0.3308641975308642,0.056790123456790076,0.00945945945945946,0.1581081081081081,0.19324324324324324,0.13648648648648648,0.5027027027027027,0.21234567901234566,0.11851851851851854,0.4395061728395062,0.22962962962962963
26007007001,2784.5194010120495,0.0006293024014898381,0.9558526266573333,0.007881710689217399,0.02031987418136307,0.006178418493526185,0.002328795641423867,0.2906416435892534,0.48329509479355326,0.22606326161719337,0.0,0.20946133716769488,0.08526986335341849,0.04010968376723777,0.6651591157116489,0.445368685628629,0.29489631716854803,0.20720262581883092,0.05253237138399213
26007007002,1977.2101328533126,0.0006741262160256064,0.9515917839462557,0.01271178343528647,0.01545778729645059,0.004000406552085531,0.011307834700369116,0.3824681424742859,0.5199924424600109,0.09753941506570318,3.4170010646862416e-07,0.1418387737334829,0.15490474580959648,0.06194278124425426,0.64131335751256,0.40786656384203007,0.1615141321432232,0.29850670776877564,0.13211259624597116
26007007003,1946.9558506062754,0.0008466189684378428,0.9364209031407068,0.01489447283146587,0.04037199443218905,0.003595186500790295,0.001189712484072072,0.4078313205174737,0.38876118635702134,0.20340749312550493,0.008025343674793645,0.20774518150518434,0.09425355348960102,0.08134976015430738,0.6086261611761137,0.38295977266190406,0.17910017723420976,0.3156350129744285,0.12230503712945771
26007007004,1341.439516716118,0.0018619700097590507,0.9325579810150957,0.003478763419594136,0.018384810046324376,0.0,0.02688570872454455,0.5196358841702844,0.2921367505775854,0.18822736525213019,0.0,0.2387759114626443,0.16187712403835236,0.09884088575488367,0.5005060787441196,0.28335687795215875,0.17912461398308166,0.3357066800726618,0.2018118279920979
26007007005,1308.2899639262603,0.003157660753448073,0.9223877139727509,0.002950479691386959,0.03195082197945429,0.002071745496688863,0.029994142447454207,0.3517859953568969,0.4495584060150537,0.19865559862804938,0.0,0.20617906894551333,0.17514530965995298,0.064929676013423,0.5537459453811107,0.3590866147828191,0.24950003136729834,0.25276598317583854,0.13864737067404395
26007007006,1647.9905089107406,3.852019894400639e-05,0.9758280464214083,0.0023366942185007217,0.003871102843561904,0.017964156516528888,0.0,0.5087243863482471,0.3270439821962546,0.1642316314554983,0.0,0.1751706735797547,0.0735906727662329,0.07242506361692427,0.6788135900370882,0.35177722469207195,0.24286108013915506,0.2646801456253431,0.14068154954342993
26007007007,1479.5684364898987,4.19129903670661e-05,0.9514238200757317,0.012030412020665581,0.007299614277740288,0.020484389925411583,0.004988004270143956,0.4770939850701754,0.459729802614725,0.06317621231509957,0.0,0.17648418070871838,0.13173440149652552,0.055136281903526055,0.6366451358912301,0.4100614120439725,0.17911680259746635,0.25736873757794076,0.15345304778062044
26007007008,1492.0349594049087,0.0002555535070637182,0.9706771581465196,0.003005748466173901,0.012073731113681378,0.006960946109442138,0.0014112372927126483,0.43275055358198705,0.43119046605919586,0.13605898035881703,0.0,0.16828912965645101,0.12132372297828102,0.08489776710572605,0.6254893802595419,0.4035208466098086,0.19471444097023122,0.24431691136529848,0.15744780105466175
26007007009,1200.6203694294709,0.00022181204947499268,0.9426125791698261,0.0044780810753959465,0.028302674238328603,0.024606665516449553,0.0,0.3758647934563723,0.4800276100262892,0.14410759651733845,0.0,0.14878909734219184,0.08278781018870067,0.05162305102670911,0.7168000414423985,0.4409800597035921,0.24873667088114532,0.20768773253351183,0.1025955368817508
