state_po_district,precinct,wgt_cfscore,cf_category,cf_label
MI01,1,0.020439011860970746,1,Lean Conservative
MI01,"1, WARD 1",-0.12096696696696685,-1,Lean Liberal
MI01,10,-0.38779212149976267,-1,Lean Liberal
MI01,11,0.10988489208633101,1,Lean Conservative
MI01,12,-0.1520327868852458,-1,Lean Liberal
MI01,13,-0.3587524752475247,-1,Lean Liberal
MI01,14,0.13739655862344946,1,Lean Conservative
MI01,15,0.09792982456140364,1,Lean Conservative
MI01,16,-0.06129566648381779,-1,Lean Liberal
MI01,"18, WARD 1",-0.15270967741935482,-1,Lean Liberal
MI01,"19, WARD 2",-0.3325567010309278,-1,Lean Liberal
MI01,2,-0.08872463768115946,-1,Lean Liberal
MI01,"2, WARD 2",0.1595238095238095,1,Lean Conservative
MI01,"20, WARD 3",-0.0603573085846868,-1,Lean Liberal
MI01,21,0.04182850521436865,1,Lean Conservative
MI01,3,-0.12360030059649618,-1,Lean Liberal
MI01,"3, WARD 3",0.2827494356659143,1,Lean Conservative
MI01,302,0.1205142857142858,1,Lean Conservative
MI01,304,0.1463174603174604,1,Lean Conservative
MI01,305,0.09120990312163624,1,Lean Conservative
MI01,306,0.15805828779599274,1,Lean Conservative
MI01,4,-0.2155290519877675,-1,Lean Liberal
MI01,5,-0.2549077598828696,-1,Lean Liberal
MI01,501,0.38221993127147763,1,Lean Conservative
MI01,6,-0.21258788182273403,-1,Lean Liberal
MI01,7,-0.5060430658805435,-2,Strong Liberal
MI01,8,-0.6128235294117645,-2,Strong Liberal
MI01,9,-0.16542481943532483,-1,Lean Liberal
MI04,9999,0.954,2,Strong Conservative
MI07,"0-22L, WARD 3",-1.0291541666666666,-3,Very Liberal
MI07,"0-23, WARD 3",-1.0231532639545886,-3,Very Liberal
MI07,1,0.11763247030252688,1,Lean Conservative
MI07,"1, WARD 1",-0.21019419525065963,-1,Lean Liberal
MI07,"1, WARD 2",-0.09618154887854424,-1,Lean Liberal
MI07,"1, WARD 3",0.013005702066999247,1,Lean Conservative
MI07,"1, WARD 4",-0.11905914396887152,-1,Lean Liberal
MI07,"1, WARD 5",-0.8215933014354067,-2,Strong Liberal
MI07,"1, WARD 6",-0.18027849588719147,-1,Lean Liberal
MI07,1-W,-0.2991906757464641,-1,Lean Liberal
MI07,10,-0.16741631799163192,-1,Lean Liberal
MI07,11,-0.008695833333333347,-1,Lean Liberal
MI07,12,-0.09765423111919924,-1,Lean Liberal
MI07,13,0.06987826961770627,1,Lean Conservative
MI07,14,-0.3559386281588448,-1,Lean Liberal
MI07,15,-0.4927174447174448,-1,Lean Liberal
MI07,16,-0.2656066225165563,-1,Lean Liberal
MI07,2,0.0015942736159584303,1,Lean Conservative
MI07,"2, WARD 1",-0.3803124205171683,-1,Lean Liberal
MI07,"2, WARD 2",-0.09999999999999998,-1,Lean Liberal
MI07,"2, WARD 3",-0.34088302425107,-1,Lean Liberal
MI07,"2, WARD 4",-0.35110389610389603,-1,Lean Liberal
MI07,"2, WARD 5",-0.46207865168539325,-1,Lean Liberal
MI07,"2, WARD 6",-0.34850346740637994,-1,Lean Liberal
MI07,3,-0.09522002472187896,-1,Lean Liberal
MI07,"3, WARD 1",-0.360387703889586,-1,Lean Liberal
MI07,"3, WARD 3",0.0587121464226289,1,Lean Conservative
MI07,"3, WARD 4",-0.2412357836338418,-1,Lean Liberal
MI07,"3, WARD 5",-0.47069281045751643,-1,Lean Liberal
MI07,"3, WARD 6",-0.2618348017621145,-1,Lean Liberal
MI07,3-S,-0.7246255506607929,-2,Strong Liberal
MI07,4,-0.04856958843857995,-1,Lean Liberal
MI07,"4, WARD 1",-0.2407528735632185,-1,Lean Liberal
MI07,"4, WARD 4",0.3153444444444444,1,Lean Conservative
MI07,5,-0.13811193241816266,-1,Lean Liberal
MI07,6,-0.10258900326387144,-1,Lean Liberal
MI07,7,-0.05716472986748211,-1,Lean Liberal
MI07,8,-0.14032125124131067,-1,Lean Liberal
MI07,9,-0.16216287534121931,-1,Lean Liberal
MI10,909-AVCB,-0.7795611510791367,-2,Strong Liberal
MI10,910-AVCB,-0.9447247706422018,-2,Strong Liberal
MI11,1,-0.14103715821453594,-1,Lean Liberal
MI11,"1, WARD 1",-0.44295721925133685,-1,Lean Liberal
MI11,1-A,-0.42637299771167037,-1,Lean Liberal
MI11,1-B,-0.4309983896940417,-1,Lean Liberal
MI11,10,-0.14134205607476621,-1,Lean Liberal
MI11,10-A,-0.24362222222222207,-1,Lean Liberal
MI11,11,-0.1935932049418603,-1,Lean Liberal
MI11,11-A,-0.23183508771929826,-1,Lean Liberal
MI11,12,-0.25084650393049235,-1,Lean Liberal
MI11,12-A,-0.43597385031559965,-1,Lean Liberal
MI11,13,-0.31288799092584707,-1,Lean Liberal
MI11,"13, WARD 1",-0.03387656903765682,-1,Lean Liberal
MI11,13-A,-0.3230131274131273,-1,Lean Liberal
MI11,14,-0.2759599483204133,-1,Lean Liberal
MI11,14-A,-0.29026131386861304,-1,Lean Liberal
MI11,15,-0.26660572419774503,-1,Lean Liberal
MI11,15-A,-0.09156322795341097,-1,Lean Liberal
MI11,16,-0.26072022853061944,-1,Lean Liberal
MI11,16-A,-0.06700599828620384,-1,Lean Liberal
MI11,16-B,-0.1362957244655582,-1,Lean Liberal
MI11,17,-0.2509638512339243,-1,Lean Liberal
MI11,17-A,-0.09510973451327424,-1,Lean Liberal
MI11,17-B,-0.12532358490566034,-1,Lean Liberal
MI11,18,-0.2553248420221167,-1,Lean Liberal
MI11,18-A,-0.0385643994211288,-1,Lean Liberal
MI11,19,-0.20383949044585975,-1,Lean Liberal
MI11,19-A,-0.1717084468664849,-1,Lean Liberal
MI11,19-B,-0.21300607902735555,-1,Lean Liberal
MI11,2,-0.18406728707107833,-1,Lean Liberal
MI11,"2, WARD 1",-0.4614443319838056,-1,Lean Liberal
MI11,2-A,-0.2902077175697864,-1,Lean Liberal
MI11,20,-0.23358133645041873,-1,Lean Liberal
MI11,20-A,-0.12336453201970435,-1,Lean Liberal
MI11,21,-0.28929430719656285,-1,Lean Liberal
MI11,21-A,-0.1798016326530611,-1,Lean Liberal
MI11,22,-0.40437333702882483,-1,Lean Liberal
MI11,22-A,-0.284767929089444,-1,Lean Liberal
MI11,22-B,-0.2835758176412289,-1,Lean Liberal
MI11,23,-0.3565783882783881,-1,Lean Liberal
MI11,23-A,-0.3168068902991839,-1,Lean Liberal
MI11,23-B,-0.1725171052631579,-1,Lean Liberal
MI11,24,-0.2322718332022029,-1,Lean Liberal
MI11,24-A,-0.4117018181818181,-1,Lean Liberal
MI11,24-B,-0.38715612648221326,-1,Lean Liberal
MI11,25,-0.3211801824632538,-1,Lean Liberal
MI11,25-A,-0.40150396196513466,-1,Lean Liberal
MI11,26,-0.37645895522388056,-1,Lean Liberal
MI11,27,-0.4907160104986876,-1,Lean Liberal
MI11,28,-0.5985999999999999,-2,Strong Liberal
MI11,29,-0.45024545102593877,-1,Lean Liberal
MI11,3,-0.2537014329016257,-1,Lean Liberal
MI11,"3, WARD 1",-0.3412376404494382,-1,Lean Liberal
MI11,3-A,-0.35733887043189366,-1,Lean Liberal
MI11,3-B,-0.1564850649350648,-1,Lean Liberal
MI11,30,-0.6353219724437997,-2,Strong Liberal
MI11,31,-0.4539481382978723,-1,Lean Liberal
MI11,31-A,-0.2814134275618373,-1,Lean Liberal
MI11,31-B,-0.2652033598585322,-1,Lean Liberal
MI11,32,-1.007830715532286,-3,Very Liberal
MI11,32-A,-0.13626930147058816,-1,Lean Liberal
MI11,33,-0.37619006044325043,-1,Lean Liberal
MI11,33-A,-0.23267739575713228,-1,Lean Liberal
MI11,34,-0.5660343137254902,-2,Strong Liberal
MI11,34-A,-0.4007732644017726,-1,Lean Liberal
MI11,34-B,-0.31484703947368414,-1,Lean Liberal
MI11,34-C,-0.26102,-1,Lean Liberal
MI11,35,-0.4614418604651163,-1,Lean Liberal
MI11,35-A,-0.30041938883034774,-1,Lean Liberal
MI11,35-B,-0.3875926470588234,-1,Lean Liberal
MI11,35-C,-0.37696354992076064,-1,Lean Liberal
MI11,36,-0.6101094480823198,-2,Strong Liberal
MI11,36-A,-0.4576071428571429,-1,Lean Liberal
MI11,36-B,-0.2929968814968814,-1,Lean Liberal
MI11,37,-0.44445051194539237,-1,Lean Liberal
MI11,38,-0.4577918118466899,-1,Lean Liberal
MI11,39,-0.34419976771196276,-1,Lean Liberal
MI11,4,-0.17723386028437682,-1,Lean Liberal
MI11,"4, WARD 1",-0.6214073226544622,-2,Strong Liberal
MI11,4-A,-0.15580656303972368,-1,Lean Liberal
MI11,40,-0.5806517189835574,-2,Strong Liberal
MI11,5,-0.1756896133993468,-1,Lean Liberal
MI11,"5, WARD 1",-0.4286196808510638,-1,Lean Liberal
MI11,6,-0.15045499210387778,-1,Lean Liberal
MI11,"6, WARD 1",-0.2449949748743717,-1,Lean Liberal
MI11,7,-0.20610340738891644,-1,Lean Liberal
MI11,7-A,-0.18089477611940297,-1,Lean Liberal
MI11,8,-0.1938484504008615,-1,Lean Liberal
MI11,8-A,0.05597121634168984,1,Lean Conservative
MI11,8-B,-0.03370040899795502,-1,Lean Liberal
MI11,9,-0.25746894602605636,-1,Lean Liberal
MI11,9-A,-0.04449099399599733,-1,Lean Liberal
MI13,101,-0.9684999999999999,-2,Strong Liberal
MI13,441,-0.9684999999999999,-2,Strong Liberal
MI13,450,-0.9684999999999999,-2,Strong Liberal
MI13,454,-0.9684999999999999,-2,Strong Liberal
MI13,458,-0.9684999999999999,-2,Strong Liberal
MI13,912-AVCB,-0.9684999999999999,-2,Strong Liberal
MI13,921-AVCB,-0.9684999999999999,-2,Strong Liberal
MI14,1013-AVCB,-0.709,-2,Strong Liberal
MI14,490,-0.709,-2,Strong Liberal
MI14,975-AVCB,-0.709,-2,Strong Liberal
MN01,ADAMS,-0.1249419889502763,-1,Lean Liberal
MN01,ADRIAN TWP,0.23414942528735627,1,Lean Conservative
MN01,ALBA TWP.,0.5325774647887324,2,Strong Conservative
MN01,ALBERT LEA TWP. P-1,0.025523510971786845,1,Lean Conservative
MN01,ALBERT LEA W-1 P-2,-0.013851851851851782,-1,Lean Liberal
MN01,ALBIN TWP,0.6912236842105263,2,Strong Conservative
MN01,ALDEN,0.18413636363636365,1,Lean Conservative
MN01,ALPHA,-0.1266590909090909,-1,Lean Liberal
MN01,ALTON TWP.,0.43097101449275366,1,Lean Conservative
MN01,ALTURA,0.47939204545454533,1,Lean Conservative
MN01,ANTRIM TWP,0.6255229357798164,2,Strong Conservative
MN01,ARENDAHL TWP.,0.2279710982658959,1,Lean Conservative
MN01,ASHLAND TWP.,0.3349943820224719,1,Lean Conservative
MN01,AURORA TWP.,0.46397609561752995,1,Lean Conservative
MN01,AUSTIN TWP.,-0.1696923076923076,-1,Lean Liberal
MN01,AUSTIN W-1 P-3,-0.13403389830508483,-1,Lean Liberal
MN01,BANCROFT TWP.,0.0753903966597077,1,Lean Conservative
MN01,BARBER TWP.,0.4715599999999999,1,Lean Conservative
MN01,BASHAW TWP,0.534487603305785,2,Strong Conservative
MN01,BATTLE PLAIN TWP,0.5536849315068493,2,Strong Conservative
MN01,BEAUFORD TWP,0.35444508670520225,1,Lean Conservative
MN01,BEAVER CREEK,0.47273214285714277,1,Lean Conservative
MN01,BEAVER CREEK TWP,0.5704107142857142,2,Strong Conservative
MN01,BEAVER TWP.,0.3352307692307692,1,Lean Conservative
MN01,BELMONT TWP.,0.5179537037037036,2,Strong Conservative
MN01,BENNINGTON TWP.,0.3779264705882352,1,Lean Conservative
MN01,BERLIN TWP.,0.3686227758007117,1,Lean Conservative
MN01,BERNADOTTE TOWNSHIP,0.1712758620689655,1,Lean Conservative
MN01,BIGELOW,0.14269696969696977,1,Lean Conservative
MN01,BIGELOW TWP.,0.48108290155440414,1,Lean Conservative
MN01,BINGHAM LAKE,0.07696551724137934,1,Lean Conservative
MN01,BLACK HAMMER TWP.,-0.09401438848920862,-1,Lean Liberal
MN01,BLOOM TWP.,0.151421052631579,1,Lean Conservative
MN01,BLOOMFIELD TWP.,0.1619072847682118,1,Lean Conservative
MN01,BLOOMING PRAIRIE TWP.,0.1556906779661017,1,Lean Conservative
MN01,BREWSTER,0.266578947368421,1,Lean Conservative
MN01,BRICELYN,-0.02851315789473685,-1,Lean Liberal
MN01,BRIGHTON TOWNSHIP,0.4193846153846154,1,Lean Conservative
MN01,BRISTOL TWP.,0.10643750000000007,1,Lean Conservative
MN01,BROWNSDALE,-0.08662783171521027,-1,Lean Liberal
MN01,BROWNSVILLE,-0.14675563909774436,-1,Lean Liberal
MN01,BROWNSVILLE TWP.,-0.011220779220779353,-1,Lean Liberal
MN01,BRUSH CREEK TWP.,0.34707766990291267,1,Lean Conservative
MN01,BURNSTOWN TWP,0.5096412213740458,2,Strong Conservative
MN01,BUTTERFIELD TWP,0.6312456140350877,2,Strong Conservative
MN01,BYRON TWP.,0.3590619469026549,1,Lean Conservative
MN01,CALEDONIA P-1,-0.015350951374207278,-1,Lean Liberal
MN01,CALEDONIA P-2,-0.04888417618270802,-1,Lean Liberal
MN01,CALEDONIA TWP.,0.18253225806451612,1,Lean Conservative
MN01,CAMBRIA TWP,-0.23854545454545462,-1,Lean Liberal
MN01,CANNON CITY TWP.,0.3020463917525773,1,Lean Conservative
MN01,CANTON,0.00747368421052641,1,Lean Conservative
MN01,CANTON TWP.,-0.07526771653543296,-1,Lean Liberal
MN01,CARIMONA TWP.,0.051389830508474565,1,Lean Conservative
MN01,CARLSTON TWP.,0.27737500000000004,1,Lean Conservative
MN01,CARROLTON TWP.,-0.010341584158415795,-1,Lean Liberal
MN01,CARSON TWP,0.5188391608391609,2,Strong Conservative
MN01,CASCADE TWP. P-2A,0.03556097560975602,1,Lean Conservative
MN01,CASCADE TWP. P-3A,0.37061363636363637,1,Lean Conservative
MN01,CEDAR TWP.,0.594830357142857,2,Strong Conservative
MN01,CENTER CREEK TWP.,0.7662242990654206,2,Strong Conservative
MN01,CERESCO TWP,0.264392405063291,1,Lean Conservative
MN01,CHRISTIANIA TWP.,0.28714285714285703,1,Lean Conservative
MN01,CITY OF COURTLAND,0.36483139534883713,1,Lean Conservative
MN01,CLAREMONT TWP.,0.38256730769230757,1,Lean Conservative
MN01,CLAYTON TWP.,-0.09868749999999993,-1,Lean Liberal
MN01,CLEVELAND,0.17938535031847125,1,Lean Conservative
MN01,CLINTON TWP,0.8057272727272728,2,Strong Conservative
MN01,COBDEN,-0.0645,-1,Lean Liberal
MN01,COMFREY,0.359345029239766,1,Lean Conservative
MN01,CONCORD TWP.,0.3214494773519163,1,Lean Conservative
MN01,CONGER,-0.0032686567164179614,-1,Lean Liberal
MN01,CORDOVA TWP.,-0.07036909871244645,-1,Lean Liberal
MN01,COURTLAND TOWNSHIP,0.4242131147540983,1,Lean Conservative
MN01,CROOKED CREEK TWP.,-0.11422727272727273,-1,Lean Liberal
MN01,DANVILLE TWP,0.2128251748251747,1,Lean Conservative
MN01,DARFUR,-0.29241666666666666,-1,Lean Liberal
MN01,DECORIA TWP,0.19321222410865868,1,Lean Conservative
MN01,DEERFIELD TWP.,0.5201557971014492,2,Strong Conservative
MN01,DELAVAN,0.23117567567567565,1,Lean Conservative
MN01,DELAVAN TWP.,0.5405151515151514,2,Strong Conservative
MN01,DENVER TWP,0.6083968253968255,2,Strong Conservative
MN01,DERRYNANE TWP.,0.3728785425101214,1,Lean Conservative
MN01,DES MOINES TWP.,0.24776377952755912,1,Lean Conservative
MN01,DEWALD TWP.,0.42869672131147535,1,Lean Conservative
MN01,DEXTER TWP.,0.1663766233766233,1,Lean Conservative
MN01,DODGE CENTER P-2,0.07405726872246698,1,Lean Conservative
MN01,DOVER,0.014394230769230743,1,Lean Conservative
MN01,DOVER TWP.,0.2953684210526315,1,Lean Conservative
MN01,DRESBACH TWP.,0.09701574803149615,1,Lean Conservative
MN01,DUNBAR TWP.,0.5657391304347825,2,Strong Conservative
MN01,DUNDEE,-0.27169696969696966,-1,Lean Liberal
MN01,DUNNELL,0.16771698113207534,1,Lean Conservative
MN01,EAST CHAIN TWP.,0.7195333333333331,2,Strong Conservative
MN01,EASTON,0.1048095238095238,1,Lean Conservative
MN01,EDEN TWP,0.8203529411764705,2,Strong Conservative
MN01,EITZEN,0.491046875,1,Lean Conservative
MN01,ELBA,-0.3110983606557376,-1,Lean Liberal
MN01,ELK TWP.,0.5025121951219511,2,Strong Conservative
MN01,ELKTON,0.0977457627118643,1,Lean Conservative
MN01,ELLENDALE,0.07696551724137934,1,Lean Conservative
MN01,ELLINGTON TWP.,0.5570909090909091,2,Strong Conservative
MN01,ELM CREEK TWP.,0.19848076923076918,1,Lean Conservative
MN01,ELMORE TWP.,0.5417113402061855,2,Strong Conservative
MN01,EMERALD TWP.,0.6977131147540983,2,Strong Conservative
MN01,ENTERPRISE TWP.,0.15811627906976744,1,Lean Conservative
MN01,EVAN,0.11783333333333323,1,Lean Conservative
MN01,EWINGTON TWP.,0.675295081967213,2,Strong Conservative
MN01,EYOTA TWP.,0.4758830645161291,1,Lean Conservative
MN01,FAIRMONT TWP.,0.6145986394557823,2,Strong Conservative
MN01,FAIRMONT W-1 P-1,0.38103201506591333,1,Lean Conservative
MN01,FAIRMONT W-1 P-2,0.24571140939597313,1,Lean Conservative
MN01,FAIRMONT W-3 P-1,-0.04256149732620318,-1,Lean Liberal
MN01,FAIRMONT W-4 P-1,0.3090451306413302,1,Lean Conservative
MN01,FARMINGTON TWP.,0.28563285024154594,1,Lean Conservative
MN01,FIELDON TWP,0.2936547619047619,1,Lean Conservative
MN01,FOREST TWP.,0.20579648609077605,1,Lean Conservative
MN01,FOSTER TWP.,0.4629642857142856,1,Lean Conservative
MN01,FOUNTAIN,0.22419444444444447,1,Lean Conservative
MN01,FOUNTAIN TWP.,0.3855632911392404,1,Lean Conservative
MN01,FOX LAKE TWP.,0.31691156462585035,1,Lean Conservative
MN01,FRANKFORD TWP.,0.45574456521739126,1,Lean Conservative
MN01,FRASER TWP.,0.751201754385965,2,Strong Conservative
MN01,FREEBORN TWP.,0.18413636363636365,1,Lean Conservative
MN01,FREEMAN TWP.,0.08989516129032249,1,Lean Conservative
MN01,FREMONT TWP,0.32492052980132446,1,Lean Conservative
MN01,FROST,-0.09705952380952376,-1,Lean Liberal
MN01,GALENA TWP.,0.2550093457943925,1,Lean Conservative
MN01,GENEVA,0.04775746268656711,1,Lean Conservative
MN01,GENEVA TWP.,0.3392380952380952,1,Lean Conservative
MN01,GERMANTOWN TWP P-1,0.9484629629629628,2,Strong Conservative
MN01,GOOD THUNDER,-0.09920812182741112,-1,Lean Liberal
MN01,GOODVIEW P-2A,-0.20105766526019697,-1,Lean Liberal
MN01,GOODVIEW P-2B,-0.03168000000000004,-1,Lean Liberal
MN01,GRAHAM LAKES TWP.,0.20363725490196072,1,Lean Conservative
MN01,GRANADA,0.19121138211382116,1,Lean Conservative
MN01,GRANBY TOWNSHIP,0.44576119402985065,1,Lean Conservative
MN01,GRAND MEADOW TWP.,0.34370895522388045,1,Lean Conservative
MN01,GRAND PRAIRIE TWP.,0.9168823529411764,2,Strong Conservative
MN01,HARDWICK,-0.04279365079365083,-1,Lean Liberal
MN01,HARMONY,-0.0055098039215686345,-1,Lean Liberal
MN01,HARMONY TWP.,-0.0645,-1,Lean Liberal
MN01,HARTLAND,0.2424897959183674,1,Lean Conservative
MN01,HAYFIELD,-0.08578404669260697,-1,Lean Liberal
MN01,HEIDELBERG,0.11386956521739122,1,Lean Conservative
MN01,HERON LAKE TWP.,0.5325774647887324,2,Strong Conservative
MN01,HERSEY TWP.,0.5472763157894736,2,Strong Conservative
MN01,HOKAH,-0.15703759398496242,-1,Lean Liberal
MN01,HOKAH TWP.,-0.05882572614107884,-1,Lean Liberal
MN01,HOLLANDALE,0.61925,2,Strong Conservative
MN01,HOME TWP,0.8830590551181103,2,Strong Conservative
MN01,HOMER TWP,-0.04561187845303871,-1,Lean Liberal
MN01,HOUSTON TWP.,0.23278260869565215,1,Lean Conservative
MN01,HUNTER TWP.,0.5061889763779528,2,Strong Conservative
MN01,INDIAN LAKE TWP.,0.5347415730337078,2,Strong Conservative
MN01,JACKSON W-1,-0.042736074270557034,-1,Lean Liberal
MN01,JAMESTOWN TWP,0.1862083333333333,1,Lean Conservative
MN01,JEFFERSON TWP.,-0.1696923076923076,-1,Lean Liberal
MN01,JO DAVIESS TWP.,0.3262142857142857,1,Lean Conservative
MN01,JORDAN TWP.,0.3673421052631579,1,Lean Conservative
MN01,JUDSON TWP,0.018100671140939717,1,Lean Conservative
MN01,KANARANZI TWP,0.5756063829787235,2,Strong Conservative
MN01,KASOTA,-0.2310221402214021,-1,Lean Liberal
MN01,KASSON P-1,0.1048095238095238,1,Lean Conservative
MN01,KENNETH,-0.17845833333333339,-1,Lean Liberal
MN01,KIESTER,-0.41777083333333326,-1,Lean Liberal
MN01,KIESTER TWP.,0.10054310344827588,1,Lean Conservative
MN01,KILKENNY,0.3045079365079365,1,Lean Conservative
MN01,KILKENNY TWP.,0.36941826923076926,1,Lean Conservative
MN01,KIMBALL TWP.,-0.19856862745098047,-1,Lean Liberal
MN01,KINBRAE,1.303,3,Very Conservative
MN01,LA CRESCENT,-0.7482499999999999,-2,Strong Liberal
MN01,LA CRESCENT P-1,-0.13708003369839927,-1,Lean Liberal
MN01,LA CRESCENT P-3,-0.25565591397849463,-1,Lean Liberal
MN01,LA CRESCENT TWP.,0.05981818181818177,1,Lean Conservative
MN01,LA CROSSE TWP.,0.40557812499999996,1,Lean Conservative
MN01,LA SALLE,-0.017344827586206923,-1,Lean Liberal
MN01,LAKE CRYSTAL,-0.20737313432835824,-1,Lean Liberal
MN01,LAKE FREMONT TWP.,0.5067341772151899,2,Strong Conservative
MN01,LAKE HANSKA TWP,0.03924137931034477,1,Lean Conservative
MN01,LANESBURGH TWP.,0.4316482412060302,1,Lean Conservative
MN01,LANSING TWP.,-0.09753140096618362,-1,Lean Liberal
MN01,LARKIN TWP.,0.6367820512820512,2,Strong Conservative
MN01,LE RAY TWP,0.14225729442970814,1,Lean Conservative
MN01,LE ROY TWP.,0.2996272189349113,1,Lean Conservative
MN01,LEAVENWORTH TWP,0.6733597122302157,2,Strong Conservative
MN01,LEMOND TWP.,0.3913333333333333,1,Lean Conservative
MN01,LEOTA TWP.,0.9972236024844721,2,Strong Conservative
MN01,LEWISVILLE,0.1689756097560975,1,Lean Conservative
MN01,LINCOLN TWP,0.3360808080808082,1,Lean Conservative
MN01,LINDEN TWP,0.16177697841726624,1,Lean Conservative
MN01,LISMORE,0.36094444444444446,1,Lean Conservative
MN01,LISMORE TWP.,0.6304590163934425,2,Strong Conservative
MN01,LITTLE ROCK TWP.,0.8594864864864864,2,Strong Conservative
MN01,LORAIN TWP.,0.47237037037037033,1,Lean Conservative
MN01,LURA TWP.,0.2285357142857143,1,Lean Conservative
MN01,LUVERNE TWP P1,0.5592719298245614,2,Strong Conservative
MN01,LUVERNE TWP P2,0.5407868852459017,2,Strong Conservative
MN01,LUVERNE W-1 NE,0.08397142857142847,1,Lean Conservative
MN01,LUVERNE W-2 SE,0.18813052208835346,1,Lean Conservative
MN01,LUVERNE W-2 SW,0.2858512396694215,1,Lean Conservative
MN01,LYLE,-0.20641037735849055,-1,Lean Liberal
MN01,LYLE TWP.,0.2996272189349113,1,Lean Conservative
MN01,LYRA TWP,0.13085714285714278,1,Lean Conservative
MN01,MABEL,-0.41756363636363647,-1,Lean Liberal
MN01,MAGNOLIA CITY,0.430127659574468,1,Lean Conservative
MN01,MAGNOLIA TWP,0.3184,1,Lean Conservative
MN01,MANCHESTER,0.42780000000000007,1,Lean Conservative
MN01,MANCHESTER TWP.,0.035866972477064274,1,Lean Conservative
MN01,MANKATO TWP P-1,0.26109523809523805,1,Lean Conservative
MN01,MANKATO W-02 P-17,-0.3162288557213929,-1,Lean Liberal
MN01,MANKATO W-04 P-10A,-0.515471111111111,-2,Strong Liberal
MN01,MANKATO W-05 P-01,-0.5653111954459202,-2,Strong Liberal
MN01,MANKATO W-05 P-02,-0.5398342245989305,-2,Strong Liberal
MN01,MANKATO W-05 P-04,-0.7866629213483145,-2,Strong Liberal
MN01,MANSFIELD TWP.,-0.05319834710743798,-1,Lean Liberal
MN01,MANYASKA TWP.,0.4779162011173184,1,Lean Conservative
MN01,MAPLETON,0.03459420289855075,1,Lean Conservative
MN01,MAPLETON TWP,0.2424897959183674,1,Lean Conservative
MN01,MAPLEVIEW,-0.6162982456140351,-2,Strong Liberal
MN01,MARION TWP. P-2,1.303,3,Very Conservative
MN01,MARSHALL TWP.,0.0459192546583852,1,Lean Conservative
MN01,MARTIN TWP,0.880061855670103,2,Strong Conservative
MN01,MAYVILLE TWP.,0.22977215189873423,1,Lean Conservative
MN01,MEDFORD TWP.,0.24391489361702123,1,Lean Conservative
MN01,MEDO TWP,0.47699328859060397,1,Lean Conservative
MN01,MERIDEN TWP.,0.2503848684210527,1,Lean Conservative
MN01,MERTON TWP.,0.4664117647058823,1,Lean Conservative
MN01,MIDDLETOWN TWP.,0.4673055555555554,1,Lean Conservative
MN01,MIDWAY TWP,0.6641678832116789,2,Strong Conservative
MN01,MILFORD TWP,0.5089677419354839,2,Strong Conservative
MN01,MILTON TWP.,0.3297662337662338,1,Lean Conservative
MN01,MINNEISKA,-0.29241666666666666,-1,Lean Liberal
MN01,MINNEOTA TWP.,0.5069925373134329,2,Strong Conservative
MN01,MINNESOTA CITY,0.17861111111111116,1,Lean Conservative
MN01,MINNESOTA LAKE,0.14379470198675492,1,Lean Conservative
MN01,MINNESOTA LAKE TWP.,0.3913333333333333,1,Lean Conservative
MN01,MONEY CREEK TWP.,0.22503583061889254,1,Lean Conservative
MN01,MORRISTOWN,0.2314282460136673,1,Lean Conservative
MN01,MORRISTOWN TWP.,0.609165191740413,2,Strong Conservative
MN01,MOUND PRAIRIE TWP.,-0.013160409556314145,-1,Lean Liberal
MN01,MOUND TWP,0.05981818181818177,1,Lean Conservative
MN01,MOUNT VERNON TWP,0.2891637931034482,1,Lean Conservative
MN01,MOUNTAIN LAKE TWP,0.8724907407407406,2,Strong Conservative
MN01,MULLIGAN TWP,0.35412244897959183,1,Lean Conservative
MN01,MYRTLE,-0.3900952380952381,-1,Lean Liberal
MN01,NASHVILLE TWP.,0.5981030927835052,2,Strong Conservative
MN01,NELSON TWP,0.1969338235294117,1,Lean Conservative
MN01,NEVADA TWP.,-0.08138271604938285,-1,Lean Liberal
MN01,NEW HARTFORD TWP,-0.05068686868686878,-1,Lean Liberal
MN01,NEW RICHLAND CITY,0.028164271047227962,1,Lean Conservative
MN01,NEW SWEDEN TOWNSHIP,0.4099387755102041,1,Lean Conservative
MN01,NEW ULM W-1 P-1,-0.040040650406504064,-1,Lean Liberal
MN01,NEW ULM W-2 P-1,-0.07372739541160589,-1,Lean Liberal
MN01,NEW ULM W-3 P-2,-0.019541095890410864,-1,Lean Liberal
MN01,NEW ULM W-4 P-1,0.16997353279631766,1,Lean Conservative
MN01,NEW ULM W-4 P-2,0.12896735187424435,1,Lean Conservative
MN01,NEWBURG TWP.,-0.11440875912408754,-1,Lean Liberal
MN01,NICOLLET TOWNSHIP,0.17165461847389551,1,Lean Conservative
MN01,NORTH MANKATO,-0.0645,-1,Lean Liberal
MN01,NORTH MANKATO P-5,-0.12038087895142635,-1,Lean Liberal
MN01,NORTH MANKATO P-7,-0.11165517241379308,-1,Lean Liberal
MN01,NORTH STAR TWP,0.8076850393700786,2,Strong Conservative
MN01,NORTHROP,0.3807325581395348,1,Lean Conservative
MN01,NORWAY TWP.,-0.13040361445783133,-1,Lean Liberal
MN01,OAKLAND TWP.,-0.08849122807017551,-1,Lean Liberal
MN01,ODIN,0.4781587301587301,1,Lean Conservative
